Fase,Curso,Codigo,Nota_Real,Nota_Simulada,Erro
1,Estatística Aplicada,1000-9381,128.8,129.2,0.4
1,Ciências da Computação,1000-9397,136.2,133.8,-2.4
1,Design e Marketing de Moda,1000-9499,156.2,157.0,0.8
1,Biologia Aplicada,1000-9688,128.4,123.5,-4.9
1,Negócios Internacionais,1000-9785,153.6,157.5,3.9
1,Medicina,1000-9813,182.2,200.0,17.8
1,Artes Visuais,1000-9817,150.0,155.0,5.0
1,Educação Básica,1000-9853,133.8,135.5,1.7
1,Estudos Portugueses,1000-9917,115.6,117.0,1.4
1,Criminologia e Justiça Criminal,1000-L078,161.0,189.5,28.5
1,Proteção Civil e Gestão do Território,1000-L112,113.8,114.5,0.7
1,Estudos Orientais: Estudos Chineses e Japoneses,1000-L147,151.0,154.0,3.0
1,Ciências da Nutrição,1101-9554,152.0,154.0,2.0
1,Arquitetura,1102-9257,177.0,200.0,23.0
1,Arquitetura Paisagista,1103-8258,123.5,124.5,1.0
1,Biologia,1103-9011,141.5,142.5,1.0
1,Bioquímica,1103-9015,169.0,173.5,4.5
1,Física,1103-9141,171.8,197.0,25.2
1,Geologia,1103-9146,118.0,117.5,-0.5
1,Matemática,1103-9209,155.0,157.0,2.0
1,Química,1103-9223,112.8,108.5,-4.3
1,Ciência de Computadores,1103-9696,143.5,144.5,1.0
1,Ciências e Tecnologia do Ambiente,1103-9709,133.5,136.0,2.5
1,Engenharia Geoespacial,1103-L096,121.8,117.8,-4.0
1,Economia,1104-9081,171.3,183.8,12.5
1,Gestão,1104-9147,178.0,200.0,22.0
1,Ciências Farmacêuticas,1106-9494,150.3,149.5,-0.8
1,Arqueologia,1107-9006,134.4,135.8,1.4
1,Ciências da Linguagem,1107-9040,131.6,95.0,-36.6
1,Filosofia,1107-9139,128.2,127.5,-0.7
1,Geografia,1107-9143,133.4,95.0,-38.4
1,História,1107-9181,152.8,171.8,19.0
1,História da Arte,1107-9182,142.0,95.0,-47.0
1,Línguas Aplicadas,1107-9192,172.8,95.0,-77.8
1,Línguas e Relações Internacionais,1107-9197,179.0,95.0,-84.0
1,"Línguas, Literaturas e Culturas",1107-9204,160.8,95.0,-65.8
1,Sociologia,1107-9240,147.0,95.0,-52.0
1,Ciência da Informação,1107-9694,146.2,148.8,2.6
1,Medicina,1108-9813,182.7,200.0,17.3
1,Ciências da Educação,1109-9026,140.0,142.0,2.0
1,Ciências do Meio Aquático,1110-9708,134.5,136.5,2.0
1,Medicina,1110-9813,185.0,200.0,15.0
1,Medicina Veterinária,1110-9847,167.8,200.0,32.2
1,Ciências do Desporto,1111-9707,142.0,134.8,-7.2
1,Medicina Dentária,1113-9548,172.0,200.0,28.0
1,Criminologia,1114-9066,165.6,200.0,34.4
1,Direito,1114-9078,174.0,199.0,25.0
1,Engenharia Agronómica,1201-9086,115.3,115.0,-0.3
1,Engenharia Zootécnica,1201-9129,116.6,113.5,-3.1
1,Enologia,1201-9752,97.3,96.0,-1.3
1,Medicina Veterinária,1201-9847,159.4,173.0,13.6
1,Ciências da Comunicação,1202-9023,136.7,95.0,-41.7
1,Economia,1202-9081,138.6,95.0,-43.6
1,Gestão,1202-9147,155.2,156.2,1.0
1,Línguas e Relações Empresariais,1202-9196,141.5,95.0,-46.5
1,"Línguas, Literaturas e Culturas",1202-9204,128.4,95.0,-33.4
1,Psicologia,1202-9219,149.3,95.0,-54.3
1,Serviço Social,1202-9238,133.9,134.5,0.6
1,Turismo,1202-9254,130.2,128.5,-1.7
1,Teatro e Artes Performativas,1202-9803,117.0,116.0,-1.0
1,Educação Básica,1202-9853,112.3,111.8,-0.5
1,Comunicação e Multimédia,1203-9052,129.9,130.0,0.1
1,Engenharia Civil,1203-9089,126.2,126.0,-0.2
1,Engenharia e Gestão Industrial,1203-9104,118.4,111.5,-6.9
1,Engenharia Informática,1203-9119,122.6,120.2,-2.4
1,Engenharia Mecânica,1203-9123,118.2,116.0,-2.2
1,Engenharia Biomédica,1203-9455,137.0,137.0,0.0
1,Biologia,1204-9011,99.0,95.0,-4.0
1,Biologia e Geologia,1204-9012,96.0,97.0,1.0
1,Bioquímica,1204-9015,123.6,120.0,-3.6
1,Ciências do Ambiente,1204-9379,106.8,104.0,-2.8
1,Bioengenharia,1204-9540,124.0,122.0,-2.0
1,Ciências da Nutrição,1204-9554,129.5,130.0,0.5
1,Ciências do Desporto,1204-9707,132.2,130.5,-1.7
1,Genética e Biotecnologia,1204-9761,128.5,124.0,-4.5
1,Design,1306-9069,105.0,103.0,-2.0
1,Línguas e Relações Empresariais,1306-9196,136.2,137.5,1.3
1,Psicologia,1306-9219,139.9,141.5,1.6
1,"Comunicação, Cultura e Organizações",1306-9720,125.3,124.5,-0.8
1,Artes Visuais,1306-9817,148.6,144.5,-4.1
1,Estudos de Cultura,1306-L150,112.8,107.0,-5.8
1,Bioquímica,1307-9015,122.5,118.0,-4.5
1,Engenharia Civil,1307-9089,,114.0,
1,Engenharia Eletrónica e Telecomunicações,1307-9107,,134.5,
1,Engenharia Informática,1307-9119,109.3,107.0,-2.3
1,Ciências da Educação,1308-9026,117.6,115.5,-2.1
1,Economia,1308-9081,113.8,111.2,-2.6
1,Gestão,1308-9147,136.3,134.0,-2.3
1,Educação Física e Desporto,1308-9736,134.7,135.5,0.8
1,Educação Básica,1308-9853,110.7,104.5,-6.2
1,Ciclo Básico de Medicina,1309-8083,175.0,200.0,25.0
1,Biologia,1309-9011,117.1,117.0,-0.1
1,Enfermagem,1320-9500,143.0,147.0,4.0
1,Direção e Gestão Hoteleira,1321-9076,136.6,138.5,1.9
1,Design,1501-9069,160.0,160.5,0.5
1,Design de Moda,1501-9071,153.0,150.5,-2.5
1,Arquitetura,1501-9257,107.0,98.0,-9.0
1,Desenho,1502-8399,170.5,199.0,28.5
1,Design de Comunicação,1502-9070,173.5,200.0,26.5
1,Design de Equipamento,1502-9072,152.0,147.5,-4.5
1,Escultura,1502-9754,142.0,137.5,-4.5
1,Pintura,1502-9790,163.0,194.0,31.0
1,Arte Multimédia,1502-9904,167.0,193.0,26.0
1,Ciências da Arte e do Património,1502-L010,147.5,145.0,-2.5
1,Biologia,1503-9011,147.5,147.0,-0.5
1,Bioquímica,1503-9015,148.3,149.5,1.2
1,Engenharia Informática,1503-9119,148.5,148.5,0.0
1,Física,1503-9141,167.0,180.0,13.0
1,Geologia,1503-9146,119.0,113.5,-5.5
1,Matemática,1503-9209,156.8,159.5,2.7
1,"Meteorologia, Oceanografia e Geofísica",1503-9212,126.0,126.5,0.5
1,Química,1503-9223,143.3,145.5,2.2
1,Química Tecnológica,1503-9226,134.0,135.5,1.5
1,Estatística Aplicada,1503-9381,140.5,142.5,2.0
1,Matemática Aplicada,1503-9385,153.3,154.5,1.2
1,Tecnologias de Informação,1503-L079,133.5,132.5,-1.0
1,Engenharia Geoespacial,1503-L096,113.0,114.0,1.0
1,Direito (regime pós-laboral),1504-8358,147.5,151.5,4.0
1,Direito,1504-9078,153.8,161.0,7.2
1,Ciências Farmacêuticas,1505-9494,143.0,143.0,0.0
1,"Estudos Artísticos, variante de Artes do Espetáculo",1506-8104,139.5,141.0,1.5
1,Artes e Humanidades,1506-8413,134.5,136.0,1.5
1,Estudos Gerais,1506-8458,143.0,145.5,2.5
1,Arqueologia,1506-9006,122.0,122.5,0.5
1,Ciências da Linguagem,1506-9040,129.5,132.0,2.5
1,Estudos Africanos,1506-9131,120.0,121.5,1.5
1,Estudos Clássicos,1506-9133,120.5,121.5,1.0
1,Estudos Europeus,1506-9135,147.5,151.0,3.5
1,Filosofia,1506-9139,135.5,137.0,1.5
1,História,1506-9181,143.0,145.5,2.5
1,História da Arte,1506-9182,121.0,121.0,0.0
1,"Línguas, Literaturas e Culturas",1506-9204,139.0,138.5,-0.5
1,Tradução,1506-9252,137.3,138.5,1.2
1,Estudos Asiáticos,1506-9914,150.0,154.5,4.5
1,Estudos Portugueses,1506-9917,119.0,120.0,1.0
1,Estudos Comparatistas,1506-L097,125.0,127.5,2.5
1,Ciências da Nutrição,1507-9554,156.3,189.0,32.7
1,Medicina,1507-9813,175.8,195.0,19.2
1,Medicina Dentária,1508-9548,173.8,197.5,23.7
1,Higiene Oral,1508-9556,127.8,128.5,0.7
1,Prótese Dentária,1508-9791,115.0,115.0,0.0
1,Medicina Veterinária,1509-9847,157.8,175.5,17.7
1,Dança,1510-9068,106.0,107.5,1.5
1,Gestão do Desporto,1510-9162,147.0,149.5,2.5
1,Ciências do Desporto,1510-9707,124.0,120.5,-3.5
1,Reabilitação Psicomotora,1510-9841,123.0,123.0,0.0
1,Educação e Formação,1513-L040,122.0,122.0,0.0
1,Planeamento e Gestão do Território,1514-8411,132.0,134.5,2.5
1,Geografia,1514-9143,128.0,128.0,0.0
1,Arquitetura Paisagista,1515-8258,123.5,125.5,2.0
1,Engenharia Florestal e dos Recursos Naturais,1515-8377,115.0,115.0,0.0
1,Biologia,1515-9011,137.3,138.5,1.2
1,Engenharia Agronómica,1515-9086,124.8,125.0,0.2
1,Engenharia Alimentar,1515-9087,110.0,108.5,-1.5
1,Engenharia do Ambiente,1515-9099,125.3,126.0,0.7
1,Engenharia Zootécnica,1515-9129,122.5,123.0,0.5
1,Serviço Social (regime pós-laboral),1516-8014,130.5,133.0,2.5
1,Administração Pública (regime pós-laboral),1516-8102,129.0,131.0,2.0
1,Sociologia (regime pós-laboral),1516-8109,121.5,122.5,1.0
1,Gestão de Recursos Humanos (regime pós-laboral),1516-8111,141.0,143.5,2.5
1,Administração Pública e Políticas do Território (regime pós-laboral),1516-8363,120.0,120.5,0.5
1,Relações Internacionais (regime pós-laboral),1516-8364,149.5,154.0,4.5
1,Administração Pública,1516-9002,141.5,143.5,2.0
1,Ciência Política,1516-9019,152.0,157.5,5.5
1,Ciências da Comunicação,1516-9023,161.0,187.0,26.0
1,Gestão de Recursos Humanos,1516-9157,154.0,162.0,8.0
1,Relações Internacionais,1516-9229,160.0,182.5,22.5
1,Serviço Social,1516-9238,142.0,144.5,2.5
1,Sociologia,1516-9240,135.0,137.0,2.0
1,Antropologia,1516-9448,120.5,121.0,0.5
1,Economia,1517-9081,157.0,158.0,1.0
1,Gestão,1517-9147,159.5,161.0,1.5
1,Matemática Aplicada à Economia e à Gestão,1517-9210,184.0,200.0,16.0
1,Gestão (ensino em Inglês),1517-A001,161.5,166.0,4.5
1,Economia (ensino em Inglês),1517-A006,159.0,164.2,5.2
1,Finanças (ensino em inglês),1517-A013,152.3,156.0,3.7
1,Engenharia Informática e de Computadores,1518-9121,172.0,176.0,4.0
1,Arquitetura,1518-9257,155.0,148.5,-6.5
1,Matemática Aplicada e Computação,1518-9345,183.8,200.0,16.2
1,Engenharia Naval e Oceânica,1518-L162,160.5,164.0,3.5
1,Engenharia de Telecomunicações e Informática,1519-9098,140.0,140.5,0.5
1,Engenharia e Gestão Industrial,1519-9104,164.0,166.0,2.0
1,Engenharia Informática e de Computadores,1519-9121,163.5,166.0,2.5
1,Engenharia Eletrónica,1519-9912,144.0,145.0,1.0
1,Marketing (regime pós-laboral),3011-8005,130.6,131.5,0.9
1,Contabilidade,3011-9056,137.8,137.5,-0.3
1,Finanças,3011-9140,152.6,159.5,6.9
1,Marketing,3011-9205,148.9,152.0,3.1
1,Contabilidade (regime pós-laboral),3011-9869,100.0,97.5,-2.5
1,Finanças (regime pós-laboral),3011-9888,116.3,116.0,-0.3
1,Gestão da Qualidade,3012-8405,124.6,124.5,-0.1
1,Secretariado e Comunicação Empresarial,3012-9235,133.4,134.0,0.6
1,Gestão Comercial,3012-L021,132.1,132.5,0.4
1,Enfermagem,3013-9500,135.4,131.0,-4.4
1,Fisioterapia,3013-9504,151.0,151.5,0.5
1,Terapia da Fala,3013-9890,117.0,115.5,-1.5
1,Imagem Médica e Radioterapia,3013-L066,123.4,119.5,-3.9
1,Design de Produto e Tecnologia,3014-L138,135.6,135.2,-0.4
1,Agronomia,3021-9003,,95.0,
1,Engenharia do Ambiente,3021-9099,,122.0,
1,Ciência e Tecnologia dos Alimentos,3021-9350,,95.5,
1,Audiovisual e Multimédia,3022-9010,105.8,100.2,-5.6
1,Serviço Social,3022-9238,105.0,103.5,-1.5
1,Desporto,3022-9563,101.0,95.5,-5.5
1,Educação Básica,3022-9853,,103.8,
1,Engenharia Informática,3023-9119,116.8,114.8,-2.0
1,Gestão de Empresas,3023-9152,113.9,111.5,-2.4
1,Solicitadoria,3023-9242,109.7,102.5,-7.2
1,Turismo,3023-9254,97.0,95.8,-1.2
1,Gestão de Empresas (regime pós-laboral),3023-9994,112.0,110.5,-1.5
1,Solicitadoria (regime pós-laboral),3031-8015,123.6,124.0,0.4
1,Contabilidade,3031-9056,139.6,141.0,1.4
1,Finanças,3031-9140,135.9,136.5,0.6
1,Gestão de Empresas,3031-9152,150.5,157.0,6.5
1,Solicitadoria,3031-9242,143.3,146.5,3.2
1,Fiscalidade,3031-9759,127.2,127.5,0.3
1,Contabilidade (regime pós-laboral),3031-9869,123.7,123.2,-0.5
1,Fiscalidade (regime pós-laboral),3031-9990,107.1,106.2,-0.9
1,Gestão de Empresas (regime pós-laboral),3031-9994,135.4,136.0,0.6
1,Gestão Pública,3031-L140,132.4,133.2,0.8
1,Engenharia em Desenvolvimento de Jogos Digitais,3032-8311,125.4,121.5,-3.9
1,Engenharia de Sistemas Informáticos,3032-8409,134.4,134.8,0.4
1,Engenharia de Sistemas Informáticos (regime pós-laboral),3032-8417,116.9,111.8,-5.1
1,Engenharia e Gestão Industrial,3032-9104,123.4,95.0,-28.4
1,Engenharia Eletrotécnica e de Computadores,3032-9112,116.0,114.5,-1.5
1,Engenharia Informática Médica,3032-L181,110.5,110.5,0.0
1,Design Industrial,3033-9074,136.9,137.5,0.6
1,Design Gráfico,3033-9470,153.2,159.5,6.3
1,Design Gráfico (regime pós-laboral),3033-9873,137.0,140.0,3.0
1,Gestão de Atividades Turísticas,3034-8156,137.0,138.0,1.0
1,Gestão de Atividades Turísticas (regime pós-laboral),3034-8341,125.9,126.5,0.6
1,Enfermagem Veterinária,3041-9085,121.7,119.0,-2.7
1,Engenharia Agronómica,3041-9086,,148.0,
1,Engenharia Alimentar,3041-9087,,95.5,
1,Engenharia do Ambiente,3041-9099,,95.5,
1,Engenharia Zootécnica,3041-9129,,98.5,
1,Biologia e Biotecnologia,3041-L029,114.4,112.5,-1.9
1,Línguas Estrangeiras: Inglês e Espanhol,3042-8323,105.6,95.0,-10.6
1,Línguas para Relações Internacionais,3042-8374,121.1,119.5,-1.6
1,Educação Ambiental,3042-9082,108.7,102.5,-6.2
1,Educação Social,3042-9084,95.0,95.0,0.0
1,Desporto,3042-9563,115.6,112.5,-3.1
1,Educação Básica,3042-9853,,111.0,
1,Arte e Design,3042-9898,99.6,95.2,-4.4
1,Animação e Produção Artística,3042-9933,109.9,107.0,-2.9
1,Relações Lusófonas e Língua Portuguesa,3042-L088,106.3,95.5,-10.8
1,Música em Contextos Comunitários,3042-L175,122.9,121.5,-1.4
1,Contabilidade,3043-9056,102.6,100.0,-2.6
1,Engenharia Civil,3043-9089,,96.5,
1,Engenharia Eletrotécnica e de Computadores,3043-9112,,113.0,
1,Engenharia Informática,3043-9119,106.0,105.8,-0.2
1,Engenharia Mecânica,3043-9123,,117.0,
1,Engenharia Química,3043-9125,134.2,134.5,0.3
1,Gestão,3043-9147,126.6,122.5,-4.1
1,Informática de Gestão,3043-9186,,114.0,
1,Engenharia de Energias Renováveis,3043-9910,,96.0,
1,"Gestão de Negócios Internacionais (Curso Europeu, ensino em Inglês)",3043-A004,105.2,102.5,-2.7
1,Tecnologia Biomédica,3043-L069,116.4,114.0,-2.4
